"country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","HDI.for.year","gdp_for_year....","gdp_per_capita....","generation","pop","suicide"
"Germany",2005,"male",35,2875,13137730,21.88,"Germany2005",0.887,"2,861,410,272,354",36289,"Boomers",131.3773,2.875
"Germany",2005,"female",75,664,4422784,15.01,"Germany2005",0.887,"2,861,410,272,354",36289,"Silent",44.22784,0.664
"Germany",2005,"male",25,730,5056621,14.44,"Germany2005",0.887,"2,861,410,272,354",36289,"Generation X",50.56621,0.73
"Germany",2005,"female",55,939,9632657,9.75,"Germany2005",0.887,"2,861,410,272,354",36289,"Silent",96.32657,0.939
"Germany",2005,"male",15,479,4939294,9.7,"Germany2005",0.887,"2,861,410,272,354",36289,"Millenials",49.39294,0.479
"Germany",2005,"female",35,840,12685901,6.62,"Germany2005",0.887,"2,861,410,272,354",36289,"Boomers",126.85901,0.84
"Germany",2005,"female",25,171,4889216,3.5,"Germany2005",0.887,"2,861,410,272,354",36289,"Generation X",48.89216,0.171
"Germany",2005,"female",15,117,4744626,2.47,"Germany2005",0.887,"2,861,410,272,354",36289,"Millenials",47.44626,0.117
"Germany",2005,"male",5,18,4194004,0.43,"Germany2005",0.887,"2,861,410,272,354",36289,"Millenials",41.94004,0.018
"Germany",2005,"female",5,8,3979775,0.2,"Germany2005",0.887,"2,861,410,272,354",36289,"Millenials",39.79775,0.008
"Germany",2006,"male",75,1160,2328668,49.81,"Germany2006",NA,"3,002,446,368,084",38088,"Silent",23.28668,1.16
"Germany",2006,"male",55,2314,9032770,25.62,"Germany2006",NA,"3,002,446,368,084",38088,"Silent",90.3277,2.314
"Germany",2006,"male",35,2653,13148811,20.18,"Germany2006",NA,"3,002,446,368,084",38088,"Boomers",131.48811,2.653
"Germany",2006,"female",75,611,4471494,13.66,"Germany2006",NA,"3,002,446,368,084",38088,"Silent",44.71494,0.611
"Germany",2006,"male",25,629,4963413,12.67,"Germany2006",NA,"3,002,446,368,084",38088,"Generation X",49.63413,0.629
"Germany",2006,"male",15,455,4922196,9.24,"Germany2006",NA,"3,002,446,368,084",38088,"Millenials",49.22196,0.455
"Germany",2006,"female",55,826,9713785,8.5,"Germany2006",NA,"3,002,446,368,084",38088,"Silent",97.13785,0.826
"Germany",2006,"female",35,832,12694086,6.55,"Germany2006",NA,"3,002,446,368,084",38088,"Boomers",126.94086,0.832
"Germany",2006,"female",25,154,4819150,3.2,"Germany2006",NA,"3,002,446,368,084",38088,"Generation X",48.1915,0.154
"Germany",2006,"female",15,112,4727172,2.37,"Germany2006",NA,"3,002,446,368,084",38088,"Millenials",47.27172,0.112
"Germany",2006,"male",5,20,4107557,0.49,"Germany2006",NA,"3,002,446,368,084",38088,"Millenials",41.07557,0.02
"Germany",2006,"female",5,9,3899892,0.23,"Germany2006",NA,"3,002,446,368,084",38088,"Millenials",38.99892,0.009
"Germany",2007,"male",75,1143,2417463,47.28,"Germany2007",NA,"3,439,953,462,907",43667,"Silent",24.17463,1.143
"Germany",2007,"male",55,2213,9135373,24.22,"Germany2007",NA,"3,439,953,462,907",43667,"Silent",91.35373,2.213
"Germany",2007,"male",35,2539,13116847,19.36,"Germany2007",NA,"3,439,953,462,907",43667,"Boomers",131.16847,2.539
"Germany",2007,"male",25,654,4913538,13.31,"Germany2007",NA,"3,439,953,462,907",43667,"Generation X",49.13538,0.654
"Germany",2007,"female",75,595,4503136,13.21,"Germany2007",NA,"3,439,953,462,907",43667,"Silent",45.03136,0.595
"Germany",2007,"male",15,448,4875778,9.19,"Germany2007",NA,"3,439,953,462,907",43667,"Millenials",48.75778,0.448
"Germany",2007,"female",55,796,9816096,8.11,"Germany2007",NA,"3,439,953,462,907",43667,"Silent",98.16096,0.796
"Germany",2007,"female",35,742,12662132,5.86,"Germany2007",NA,"3,439,953,462,907",43667,"Boomers",126.62132,0.742
"Germany",2007,"female",25,145,4782312,3.03,"Germany2007",NA,"3,439,953,462,907",43667,"Generation X",47.82312,0.145
"Germany",2007,"female",15,110,4678848,2.35,"Germany2007",NA,"3,439,953,462,907",43667,"Millenials",46.78848,0.11
"Germany",2007,"male",5,15,4039955,0.37,"Germany2007",NA,"3,439,953,462,907",43667,"Generation Z",40.39955,0.015
"Germany",2007,"female",5,9,3835107,0.23,"Germany2007",NA,"3,439,953,462,907",43667,"Generation Z",38.35107,0.009
"Germany",2008,"male",75,1149,2496685,46.02,"Germany2008",NA,"3,752,365,607,148",47702,"Silent",24.96685,1.149
"Germany",2008,"male",55,2199,9240436,23.8,"Germany2008",NA,"3,752,365,607,148",47702,"Silent",92.40436,2.199
"Germany",2008,"male",35,2598,13021164,19.95,"Germany2008",NA,"3,752,365,607,148",47702,"Boomers",130.21164,2.598
"Germany",2008,"female",75,592,4521561,13.09,"Germany2008",NA,"3,752,365,607,148",47702,"Silent",45.21561,0.592
"Germany",2008,"male",25,632,4906502,12.88,"Germany2008",NA,"3,752,365,607,148",47702,"Generation X",49.06502,0.632
"Germany",2008,"male",15,456,4821264,9.46,"Germany2008",NA,"3,752,365,607,148",47702,"Millenials",48.21264,0.456
"Germany",2008,"female",55,768,9926040,7.74,"Germany2008",NA,"3,752,365,607,148",47702,"Silent",99.2604,0.768
"Germany",2008,"female",35,761,12574802,6.05,"Germany2008",NA,"3,752,365,607,148",47702,"Boomers",125.74802,0.761
"Germany",2008,"female",25,157,4780395,3.28,"Germany2008",NA,"3,752,365,607,148",47702,"Generation X",47.80395,0.157
"Germany",2008,"female",15,130,4619410,2.81,"Germany2008",NA,"3,752,365,607,148",47702,"Millenials",46.1941,0.13
"Germany",2008,"male",5,11,3978422,0.28,"Germany2008",NA,"3,752,365,607,148",47702,"Generation Z",39.78422,0.011
"Germany",2008,"female",5,6,3776108,0.16,"Germany2008",NA,"3,752,365,607,148",47702,"Generation Z",37.76108,0.006
"Germany",2009,"male",75,1209,2599960,46.5,"Germany2009",NA,"3,418,005,001,389",43570,"Silent",25.9996,1.209
"Germany",2009,"male",55,2277,9307706,24.46,"Germany2009",NA,"3,418,005,001,389",43570,"Silent",93.07706,2.277
"Germany",2009,"male",35,2628,12872657,20.42,"Germany2009",NA,"3,418,005,001,389",43570,"Boomers",128.72657,2.628
"Germany",2009,"male",25,637,4909814,12.97,"Germany2009",NA,"3,418,005,001,389",43570,"Generation X",49.09814,0.637
"Germany",2009,"female",75,520,4569198,11.38,"Germany2009",NA,"3,418,005,001,389",43570,"Silent",45.69198,0.52
"Germany",2009,"male",15,443,4760066,9.31,"Germany2009",NA,"3,418,005,001,389",43570,"Millenials",47.60066,0.443
"Germany",2009,"female",55,789,9995593,7.89,"Germany2009",NA,"3,418,005,001,389",43570,"Silent",99.95593,0.789
"Germany",2009,"female",35,788,12445519,6.33,"Germany2009",NA,"3,418,005,001,389",43570,"Boomers",124.45519,0.788
"Germany",2009,"female",25,146,4784538,3.05,"Germany2009",NA,"3,418,005,001,389",43570,"Generation X",47.84538,0.146
"Germany",2009,"female",15,121,4552176,2.66,"Germany2009",NA,"3,418,005,001,389",43570,"Millenials",45.52176,0.121
"Germany",2009,"male",5,12,3925018,0.31,"Germany2009",NA,"3,418,005,001,389",43570,"Generation Z",39.25018,0.012
"Germany",2009,"female",5,9,3726357,0.24,"Germany2009",NA,"3,418,005,001,389",43570,"Generation Z",37.26357,0.009
"Germany",2010,"male",75,1277,2742959,46.56,"Germany2010",0.906,"3,417,094,562,649",43614,"Silent",27.42959,1.277
"Germany",2010,"male",55,2358,9350157,25.22,"Germany2010",0.906,"3,417,094,562,649",43614,"Silent",93.50157,2.358
"Germany",2010,"male",35,2605,12731842,20.46,"Germany2010",0.906,"3,417,094,562,649",43614,"Generation X",127.31842,2.605
"Germany",2010,"male",25,735,4940288,14.88,"Germany2010",0.906,"3,417,094,562,649",43614,"Generation X",49.40288,0.735
"Germany",2010,"female",75,588,4669323,12.59,"Germany2010",0.906,"3,417,094,562,649",43614,"Silent",46.69323,0.588
"Germany",2010,"male",15,474,4702588,10.08,"Germany2010",0.906,"3,417,094,562,649",43614,"Millenials",47.02588,0.474
"Germany",2010,"female",55,851,10027136,8.49,"Germany2010",0.906,"3,417,094,562,649",43614,"Silent",100.27136,0.851
"Germany",2010,"female",35,805,12316695,6.54,"Germany2010",0.906,"3,417,094,562,649",43614,"Generation X",123.16695,0.805
"Germany",2010,"female",25,177,4807946,3.68,"Germany2010",0.906,"3,417,094,562,649",43614,"Generation X",48.07946,0.177
"Germany",2010,"female",15,132,4489057,2.94,"Germany2010",0.906,"3,417,094,562,649",43614,"Millenials",44.89057,0.132
"Germany",2010,"male",5,22,3883512,0.57,"Germany2010",0.906,"3,417,094,562,649",43614,"Generation Z",38.83512,0.022
"Germany",2010,"female",5,6,3687564,0.16,"Germany2010",0.906,"3,417,094,562,649",43614,"Generation Z",36.87564,0.006
"Germany",2011,"male",75,1374,2900218,47.38,"Germany2011",0.911,"3,757,698,281,118",47947,"Silent",29.00218,1.374
"Germany",2011,"male",55,2538,9396062,27.01,"Germany2011",0.911,"3,757,698,281,118",47947,"Boomers",93.96062,2.538
"Germany",2011,"male",35,2582,12614051,20.47,"Germany2011",0.911,"3,757,698,281,118",47947,"Generation X",126.14051,2.582
"Germany",2011,"male",25,684,5006064,13.66,"Germany2011",0.911,"3,757,698,281,118",47947,"Millenials",50.06064,0.684
"Germany",2011,"female",75,624,4791265,13.02,"Germany2011",0.911,"3,757,698,281,118",47947,"Silent",47.91265,0.624
"Germany",2011,"male",15,461,4653810,9.91,"Germany2011",0.911,"3,757,698,281,118",47947,"Millenials",46.5381,0.461
"Germany",2011,"female",55,802,10049757,7.98,"Germany2011",0.911,"3,757,698,281,118",47947,"Boomers",100.49757,0.802
"Germany",2011,"female",35,757,12196847,6.21,"Germany2011",0.911,"3,757,698,281,118",47947,"Generation X",121.96847,0.757
"Germany",2011,"female",25,188,4854346,3.87,"Germany2011",0.911,"3,757,698,281,118",47947,"Millenials",48.54346,0.188
"Germany",2011,"female",15,122,4432422,2.75,"Germany2011",0.911,"3,757,698,281,118",47947,"Millenials",44.32422,0.122
"Germany",2011,"male",5,12,3835083,0.31,"Germany2011",0.911,"3,757,698,281,118",47947,"Generation Z",38.35083,0.012
"Germany",2011,"female",5,9,3641215,0.25,"Germany2011",0.911,"3,757,698,281,118",47947,"Generation Z",36.41215,0.009
"Germany",2012,"male",75,1430,3062435,46.69,"Germany2012",0.915,"3,543,983,909,148",45142,"Silent",30.62435,1.43
"Germany",2012,"male",55,2302,9453082,24.35,"Germany2012",0.915,"3,543,983,909,148",45142,"Boomers",94.53082,2.302
"Germany",2012,"male",35,2408,12515919,19.24,"Germany2012",0.915,"3,543,983,909,148",45142,"Generation X",125.15919,2.408
"Germany",2012,"male",25,699,5099210,13.71,"Germany2012",0.915,"3,543,983,909,148",45142,"Millenials",50.9921,0.699
"Germany",2012,"female",75,607,4920842,12.34,"Germany2012",0.915,"3,543,983,909,148",45142,"Silent",49.20842,0.607
"Germany",2012,"male",15,439,4612682,9.52,"Germany2012",0.915,"3,543,983,909,148",45142,"Millenials",46.12682,0.439
"Germany",2012,"female",55,873,10078469,8.66,"Germany2012",0.915,"3,543,983,909,148",45142,"Boomers",100.78469,0.873
"Germany",2012,"female",35,810,12089833,6.7,"Germany2012",0.915,"3,543,983,909,148",45142,"Generation X",120.89833,0.81
"Germany",2012,"female",25,187,4917857,3.8,"Germany2012",0.915,"3,543,983,909,148",45142,"Millenials",49.17857,0.187
"Germany",2012,"female",15,121,4384528,2.76,"Germany2012",0.915,"3,543,983,909,148",45142,"Millenials",43.84528,0.121
"Germany",2012,"male",5,11,3782823,0.29,"Germany2012",0.915,"3,543,983,909,148",45142,"Generation Z",37.82823,0.011
"Germany",2012,"female",5,9,3590435,0.25,"Germany2012",0.915,"3,543,983,909,148",45142,"Generation Z",35.90435,0.009
"Germany",2013,"male",75,1518,3115267,48.73,"Germany2013",0.915,"3,752,513,503,278",48563,"Silent",31.15267,1.518
"Germany",2013,"male",55,2379,9314147,25.54,"Germany2013",0.915,"3,752,513,503,278",48563,"Boomers",93.14147,2.379
"Germany",2013,"male",35,2423,12049310,20.11,"Germany2013",0.915,"3,752,513,503,278",48563,"Generation X",120.4931,2.423
"Germany",2013,"male",25,739,5060529,14.6,"Germany2013",0.915,"3,752,513,503,278",48563,"Millenials",50.60529,0.739
"Germany",2013,"female",75,641,4984061,12.86,"Germany2013",0.915,"3,752,513,503,278",48563,"Silent",49.84061,0.641
"Germany",2013,"female",55,875,9995322,8.75,"Germany2013",0.915,"3,752,513,503,278",48563,"Boomers",99.95322,0.875
"Germany",2013,"male",15,391,4474441,8.74,"Germany2013",0.915,"3,752,513,503,278",48563,"Millenials",44.74441,0.391
"Germany",2013,"female",35,808,11835769,6.83,"Germany2013",0.915,"3,752,513,503,278",48563,"Generation X",118.35769,0.808
"Germany",2013,"female",25,188,4928834,3.81,"Germany2013",0.915,"3,752,513,503,278",48563,"Millenials",49.28834,0.188
"Germany",2013,"female",15,111,4259808,2.61,"Germany2013",0.915,"3,752,513,503,278",48563,"Millenials",42.59808,0.111
"Germany",2013,"female",5,12,3529729,0.34,"Germany2013",0.915,"3,752,513,503,278",48563,"Generation Z",35.29729,0.012
"Germany",2013,"male",5,6,3723771,0.16,"Germany2013",0.915,"3,752,513,503,278",48563,"Generation Z",37.23771,0.006
"Germany",2014,"male",75,1608,3300059,48.73,"Germany2014",0.916,"3,890,606,893,347",50167,"Silent",33.00059,1.608
"Germany",2014,"male",55,2410,9358747,25.75,"Germany2014",0.916,"3,890,606,893,347",50167,"Boomers",93.58747,2.41
"Germany",2014,"male",35,2444,11949414,20.45,"Germany2014",0.916,"3,890,606,893,347",50167,"Generation X",119.49414,2.444
"Germany",2014,"male",25,750,5179803,14.48,"Germany2014",0.916,"3,890,606,893,347",50167,"Millenials",51.79803,0.75
"Germany",2014,"female",75,621,5151214,12.06,"Germany2014",0.916,"3,890,606,893,347",50167,"Silent",51.51214,0.621
"Germany",2014,"male",15,397,4452615,8.92,"Germany2014",0.916,"3,890,606,893,347",50167,"Millenials",44.52615,0.397
"Germany",2014,"female",55,855,10013338,8.54,"Germany2014",0.916,"3,890,606,893,347",50167,"Boomers",100.13338,0.855
"Germany",2014,"female",35,801,11728001,6.83,"Germany2014",0.916,"3,890,606,893,347",50167,"Generation X",117.28001,0.801
"Germany",2014,"female",25,182,5005685,3.64,"Germany2014",0.916,"3,890,606,893,347",50167,"Millenials",50.05685,0.182
"Germany",2014,"female",15,121,4215773,2.87,"Germany2014",0.916,"3,890,606,893,347",50167,"Millenials",42.15773,0.121
"Germany",2014,"male",5,20,3695813,0.54,"Germany2014",0.916,"3,890,606,893,347",50167,"Generation Z",36.95813,0.02
"Germany",2014,"female",5,8,3501907,0.23,"Germany2014",0.916,"3,890,606,893,347",50167,"Generation Z",35.01907,0.008
"Germany",2015,"male",75,1729,3487628,49.58,"Germany2015",NA,"3,375,611,100,742",43201,"Silent",34.87628,1.729
"Germany",2015,"male",55,2304,9436572,24.42,"Germany2015",NA,"3,375,611,100,742",43201,"Boomers",94.36572,2.304
"Germany",2015,"male",35,2267,11854531,19.12,"Germany2015",NA,"3,375,611,100,742",43201,"Generation X",118.54531,2.267
"Germany",2015,"male",25,721,5336932,13.51,"Germany2015",NA,"3,375,611,100,742",43201,"Millenials",53.36932,0.721
"Germany",2015,"female",75,635,5338738,11.89,"Germany2015",NA,"3,375,611,100,742",43201,"Silent",53.38738,0.635
"Germany",2015,"female",55,908,10054932,9.03,"Germany2015",NA,"3,375,611,100,742",43201,"Boomers",100.54932,0.908
"Germany",2015,"male",15,376,4520300,8.32,"Germany2015",NA,"3,375,611,100,742",43201,"Millenials",45.203,0.376
"Germany",2015,"female",35,800,11616616,6.89,"Germany2015",NA,"3,375,611,100,742",43201,"Generation X",116.16616,0.8
"Germany",2015,"female",25,193,5061297,3.81,"Germany2015",NA,"3,375,611,100,742",43201,"Millenials",50.61297,0.193
"Germany",2015,"female",15,136,4195185,3.24,"Germany2015",NA,"3,375,611,100,742",43201,"Millenials",41.95185,0.136
"Germany",2015,"female",5,13,3517216,0.37,"Germany2015",NA,"3,375,611,100,742",43201,"Generation Z",35.17216,0.013
"Germany",2015,"male",5,6,3716736,0.16,"Germany2015",NA,"3,375,611,100,742",43201,"Generation Z",37.16736,0.006
"Greece",1985,"male",75,35,233300,15,"Greece1985",0.741,"47,820,850,975",5156,"G.I. Generation",2.333,0.035
"Greece",1985,"male",55,85,874300,9.72,"Greece1985",0.741,"47,820,850,975",5156,"G.I. Generation",8.743,0.085
"Greece",1985,"male",35,82,1248900,6.57,"Greece1985",0.741,"47,820,850,975",5156,"Silent",12.489,0.082
"Greece",1985,"male",25,40,682900,5.86,"Greece1985",0.741,"47,820,850,975",5156,"Boomers",6.829,0.04
"Greece",1985,"female",75,15,317900,4.72,"Greece1985",0.741,"47,820,850,975",5156,"G.I. Generation",3.179,0.015
"Greece",1985,"female",55,47,1000100,4.7,"Greece1985",0.741,"47,820,850,975",5156,"G.I. Generation",10.001,0.047
"Greece",1985,"male",15,35,775900,4.51,"Greece1985",0.741,"47,820,850,975",5156,"Generation X",7.759,0.035
"Greece",1985,"female",25,18,679100,2.65,"Greece1985",0.741,"47,820,850,975",5156,"Boomers",6.791,0.018
"Greece",1985,"female",35,35,1326900,2.64,"Greece1985",0.741,"47,820,850,975",5156,"Silent",13.269,0.035
"Greece",1985,"female",15,13,720500,1.8,"Greece1985",0.741,"47,820,850,975",5156,"Generation X",7.205,0.013
"Greece",1985,"female",5,0,684600,0,"Greece1985",0.741,"47,820,850,975",5156,"Generation X",6.846,0
"Greece",1985,"male",5,0,731000,0,"Greece1985",0.741,"47,820,850,975",5156,"Generation X",7.31,0
"Greece",1986,"male",75,47,240900,19.51,"Greece1986",NA,"56,379,593,720",6040,"G.I. Generation",2.409,0.047
"Greece",1986,"male",55,86,889600,9.67,"Greece1986",NA,"56,379,593,720",6040,"G.I. Generation",8.896,0.086
"Greece",1986,"male",25,53,695900,7.62,"Greece1986",NA,"56,379,593,720",6040,"Boomers",6.959,0.053
"Greece",1986,"male",15,43,773400,5.56,"Greece1986",NA,"56,379,593,720",6040,"Generation X",7.734,0.043
"Greece",1986,"female",75,17,328000,5.18,"Greece1986",NA,"56,379,593,720",6040,"G.I. Generation",3.28,0.017
"Greece",1986,"male",35,63,1246900,5.05,"Greece1986",NA,"56,379,593,720",6040,"Silent",12.469,0.063
"Greece",1986,"female",55,33,1018800,3.24,"Greece1986",NA,"56,379,593,720",6040,"G.I. Generation",10.188,0.033
"Greece",1986,"female",35,28,1321900,2.12,"Greece1986",NA,"56,379,593,720",6040,"Silent",13.219,0.028
"Greece",1986,"female",15,13,723300,1.8,"Greece1986",NA,"56,379,593,720",6040,"Generation X",7.233,0.013
"Greece",1986,"female",25,10,683900,1.46,"Greece1986",NA,"56,379,593,720",6040,"Boomers",6.839,0.01
"Greece",1986,"female",5,0,681800,0,"Greece1986",NA,"56,379,593,720",6040,"Generation X",6.818,0
"Greece",1986,"male",5,0,729600,0,"Greece1986",NA,"56,379,593,720",6040,"Generation X",7.296,0
"Greece",1987,"male",75,54,243200,22.2,"Greece1987",NA,"65,652,751,132",6994,"G.I. Generation",2.432,0.054
"Greece",1987,"male",55,78,917400,8.5,"Greece1987",NA,"65,652,751,132",6994,"G.I. Generation",9.174,0.078
"Greece",1987,"male",25,46,684500,6.72,"Greece1987",NA,"65,652,751,132",6994,"Boomers",6.845,0.046
"Greece",1987,"male",35,81,1253400,6.46,"Greece1987",NA,"65,652,751,132",6994,"Silent",12.534,0.081
"Greece",1987,"male",15,34,754200,4.51,"Greece1987",NA,"65,652,751,132",6994,"Generation X",7.542,0.034
"Greece",1987,"female",75,14,326300,4.29,"Greece1987",NA,"65,652,751,132",6994,"G.I. Generation",3.263,0.014
"Greece",1987,"female",55,43,1027900,4.18,"Greece1987",NA,"65,652,751,132",6994,"G.I. Generation",10.279,0.043
"Greece",1987,"female",35,35,1282300,2.73,"Greece1987",NA,"65,652,751,132",6994,"Silent",12.823,0.035
"Greece",1987,"female",15,12,738200,1.63,"Greece1987",NA,"65,652,751,132",6994,"Generation X",7.382,0.012
"Greece",1987,"female",25,9,692400,1.3,"Greece1987",NA,"65,652,751,132",6994,"Boomers",6.924,0.009
"Greece",1987,"male",5,3,753600,0.4,"Greece1987",NA,"65,652,751,132",6994,"Generation X",7.536,0.003
"Greece",1987,"female",5,1,714000,0.14,"Greece1987",NA,"65,652,751,132",6994,"Generation X",7.14,0.001
"Greece",1988,"male",75,44,248600,17.7,"Greece1988",NA,"76,261,278,405",8070,"G.I. Generation",2.486,0.044
"Greece",1988,"male",55,83,936100,8.87,"Greece1988",NA,"76,261,278,405",8070,"G.I. Generation",9.361,0.083
"Greece",1988,"male",25,52,689400,7.54,"Greece1988",NA,"76,261,278,405",8070,"Boomers",6.894,0.052
"Greece",1988,"female",75,21,334500,6.28,"Greece1988",NA,"76,261,278,405",8070,"G.I. Generation",3.345,0.021
"Greece",1988,"male",35,72,1253500,5.74,"Greece1988",NA,"76,261,278,405",8070,"Silent",12.535,0.072
"Greece",1988,"male",15,37,762700,4.85,"Greece1988",NA,"76,261,278,405",8070,"Generation X",7.627,0.037
"Greece",1988,"female",55,50,1047200,4.77,"Greece1988",NA,"76,261,278,405",8070,"G.I. Generation",10.472,0.05
"Greece",1988,"female",35,29,1281800,2.26,"Greece1988",NA,"76,261,278,405",8070,"Silent",12.818,0.029
"Greece",1988,"female",25,11,699600,1.57,"Greece1988",NA,"76,261,278,405",8070,"Boomers",6.996,0.011
"Greece",1988,"female",15,4,742800,0.54,"Greece1988",NA,"76,261,278,405",8070,"Generation X",7.428,0.004
"Greece",1988,"female",5,0,707100,0,"Greece1988",NA,"76,261,278,405",8070,"Generation X",7.071,0
"Greece",1988,"male",5,0,746700,0,"Greece1988",NA,"76,261,278,405",8070,"Generation X",7.467,0
"Greece",1989,"male",75,39,253900,15.36,"Greece1989",NA,"79,169,043,642",8310,"G.I. Generation",2.539,0.039
"Greece",1989,"male",25,53,697700,7.6,"Greece1989",NA,"79,169,043,642",8310,"Boomers",6.977,0.053
"Greece",1989,"male",55,70,956800,7.32,"Greece1989",NA,"79,169,043,642",8310,"G.I. Generation",9.568,0.07
"Greece",1989,"male",35,80,1257600,6.36,"Greece1989",NA,"79,169,043,642",8310,"Silent",12.576,0.08
"Greece",1989,"male",15,32,772200,4.14,"Greece1989",NA,"79,169,043,642",8310,"Generation X",7.722,0.032
"Greece",1989,"female",75,14,342500,4.09,"Greece1989",NA,"79,169,043,642",8310,"G.I. Generation",3.425,0.014
"Greece",1989,"female",55,40,1068200,3.74,"Greece1989",NA,"79,169,043,642",8310,"G.I. Generation",10.682,0.04
"Greece",1989,"female",25,16,709100,2.26,"Greece1989",NA,"79,169,043,642",8310,"Boomers",7.091,0.016
"Greece",1989,"female",35,28,1284000,2.18,"Greece1989",NA,"79,169,043,642",8310,"Silent",12.84,0.028
"Greece",1989,"female",15,7,748500,0.94,"Greece1989",NA,"79,169,043,642",8310,"Generation X",7.485,0.007
"Greece",1989,"male",5,4,738300,0.54,"Greece1989",NA,"79,169,043,642",8310,"Generation X",7.383,0.004
"Greece",1989,"female",5,0,698700,0,"Greece1989",NA,"79,169,043,642",8310,"Generation X",6.987,0
"Greece",1990,"male",75,46,258700,17.78,"Greece1990",0.759,"97,891,090,929",10179,"G.I. Generation",2.587,0.046
"Greece",1990,"male",55,68,979100,6.95,"Greece1990",0.759,"97,891,090,929",10179,"G.I. Generation",9.791,0.068
"Greece",1990,"male",25,46,709800,6.48,"Greece1990",0.759,"97,891,090,929",10179,"Boomers",7.098,0.046
"Greece",1990,"male",35,68,1265600,5.37,"Greece1990",0.759,"97,891,090,929",10179,"Silent",12.656,0.068
"Greece",1990,"male",15,40,782500,5.11,"Greece1990",0.759,"97,891,090,929",10179,"Generation X",7.825,0.04
"Greece",1990,"female",75,9,349600,2.57,"Greece1990",0.759,"97,891,090,929",10179,"G.I. Generation",3.496,0.009
"Greece",1990,"female",55,25,1091300,2.29,"Greece1990",0.759,"97,891,090,929",10179,"G.I. Generation",10.913,0.025
"Greece",1990,"female",35,25,1288000,1.94,"Greece1990",0.759,"97,891,090,929",10179,"Silent",12.88,0.025
"Greece",1990,"female",25,11,720200,1.53,"Greece1990",0.759,"97,891,090,929",10179,"Boomers",7.202,0.011
"Greece",1990,"female",15,8,754700,1.06,"Greece1990",0.759,"97,891,090,929",10179,"Generation X",7.547,0.008
"Greece",1990,"male",5,3,728500,0.41,"Greece1990",0.759,"97,891,090,929",10179,"Generation X",7.285,0.003
"Greece",1990,"female",5,0,689000,0,"Greece1990",0.759,"97,891,090,929",10179,"Generation X",6.89,0
"Greece",1991,"male",75,48,263204,18.24,"Greece1991",NA,"105,143,232,380",10816,"G.I. Generation",2.63204,0.048
"Greece",1991,"male",55,95,997515,9.52,"Greece1991",NA,"105,143,232,380",10816,"Silent",9.97515,0.095
"Greece",1991,"male",35,81,1278307,6.34,"Greece1991",NA,"105,143,232,380",10816,"Boomers",12.78307,0.081
"Greece",1991,"male",25,38,720355,5.28,"Greece1991",NA,"105,143,232,380",10816,"Boomers",7.20355,0.038
"Greece",1991,"female",75,15,357053,4.2,"Greece1991",NA,"105,143,232,380",10816,"G.I. Generation",3.57053,0.015
"Greece",1991,"male",15,31,793787,3.91,"Greece1991",NA,"105,143,232,380",10816,"Generation X",7.93787,0.031
"Greece",1991,"female",55,26,1112085,2.34,"Greece1991",NA,"105,143,232,380",10816,"Silent",11.12085,0.026
"Greece",1991,"female",35,28,1298187,2.16,"Greece1991",NA,"105,143,232,380",10816,"Boomers",12.98187,0.028
"Greece",1991,"female",25,10,730253,1.37,"Greece1991",NA,"105,143,232,380",10816,"Boomers",7.30253,0.01
"Greece",1991,"female",15,5,760527,0.66,"Greece1991",NA,"105,143,232,380",10816,"Generation X",7.60527,0.005
"Greece",1991,"male",5,4,725045,0.55,"Greece1991",NA,"105,143,232,380",10816,"Millenials",7.25045,0.004
"Greece",1991,"female",5,0,684826,0,"Greece1991",NA,"105,143,232,380",10816,"Millenials",6.84826,0
"Greece",1992,"male",75,44,266980,16.48,"Greece1992",NA,"116,224,673,043",11818,"G.I. Generation",2.6698,0.044
"Greece",1992,"male",55,90,1011947,8.89,"Greece1992",NA,"116,224,673,043",11818,"Silent",10.11947,0.09
"Greece",1992,"male",35,83,1302187,6.37,"Greece1992",NA,"116,224,673,043",11818,"Boomers",13.02187,0.083
"Greece",1992,"male",25,39,740417,5.27,"Greece1992",NA,"116,224,673,043",11818,"Boomers",7.40417,0.039
"Greece",1992,"female",75,12,360940,3.32,"Greece1992",NA,"116,224,673,043",11818,"G.I. Generation",3.6094,0.012
"Greece",1992,"male",15,21,805482,2.61,"Greece1992",NA,"116,224,673,043",11818,"Generation X",8.05482,0.021
"Greece",1992,"female",55,28,1130657,2.48,"Greece1992",NA,"116,224,673,043",11818,"Silent",11.30657,0.028
"Greece",1992,"female",35,18,1320640,1.36,"Greece1992",NA,"116,224,673,043",11818,"Boomers",13.2064,0.018
"Greece",1992,"female",25,10,743433,1.35,"Greece1992",NA,"116,224,673,043",11818,"Boomers",7.43433,0.01
"Greece",1992,"female",15,4,762442,0.52,"Greece1992",NA,"116,224,673,043",11818,"Generation X",7.62442,0.004
"Greece",1992,"male",5,2,715506,0.28,"Greece1992",NA,"116,224,673,043",11818,"Millenials",7.15506,0.002
"Greece",1992,"female",5,0,673524,0,"Greece1992",NA,"116,224,673,043",11818,"Millenials",6.73524,0
"Greece",1993,"male",75,36,269414,13.36,"Greece1993",NA,"108,809,058,859",10957,"G.I. Generation",2.69414,0.036
